date,ticker,value,country,desc
12/31/1987,BPCGMEX Index,12.2887,Mexico,World Bank Domestic Private Sector Credit to GDP
12/31/2014,BPCGMEX Index,29.2543,Mexico,World Bank Domestic Private Sector Credit to GDP
12/31/2011,BPCGMEX Index,24.5543,Mexico,World Bank Domestic Private Sector Credit to GDP
12/31/1985,BPCGMEX Index,12.2986,Mexico,World Bank Domestic Private Sector Credit to GDP
12/31/1978,BPCGMEX Index,19.4566,Mexico,World Bank Domestic Private Sector Credit to GDP
12/31/2003,BPCGMEX Index,15.3683,Mexico,World Bank Domestic Private Sector Credit to GDP
12/31/1989,BPCGMEX Index,15.6694,Mexico,World Bank Domestic Private Sector Credit to GDP
12/31/1974,BPCGMEX Index,28.7,Mexico,World Bank Domestic Private Sector Credit to GDP
12/31/1999,BPCGMEX Index,16.3415,Mexico,World Bank Domestic Private Sector Credit to GDP
12/31/2004,WBIGIDN Index,27.43,Indonesia,World Bank Import Good/Service % of GDP
12/31/2005,WBIGIDN Index,29.21,Indonesia,World Bank Import Good/Service % of GDP
12/31/2001,WBIGIDN Index,30.07,Indonesia,World Bank Import Good/Service % of GDP
12/31/2002,WBIGIDN Index,25.8,Indonesia,World Bank Import Good/Service % of GDP
12/31/2003,WBIGIDN Index,22.73,Indonesia,World Bank Import Good/Service % of GDP
12/31/2012,WBNGDNK Index,6,Denmark,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2013,WBNGDNK Index,4.6,Denmark,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/1998,WBNGDNK Index,0.8,Denmark,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2008,WBNGDNK Index,1.2,Denmark,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2009,WBNGDNK Index,3.3,Denmark,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2004,WBNGDNK Index,0.7,Denmark,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2005,WBNGDNK Index,0.2,Denmark,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2015,WBNGDNK Index,3.7,Denmark,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2000,WBNGDNK Index,0.5,Denmark,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2001,WBNGDNK Index,0.7,Denmark,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2018,WBNGDNK Index,1.7,Denmark,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2011,WBNGDNK Index,3.7,Denmark,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2014,WBNGDNK Index,4.4,Denmark,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2007,WBNGDNK Index,0.6,Denmark,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2010,WBNGDNK Index,4.1,Denmark,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2003,WBNGDNK Index,0.8,Denmark,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2006,WBNGDNK Index,0.3,Denmark,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/1999,WBNGDNK Index,0.6,Denmark,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2016,WBNGDNK Index,3.2,Denmark,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2017,WBNGDNK Index,2.3,Denmark,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2002,WBNGDNK Index,1.7,Denmark,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/1991,WBEGPOL Index,21.29,Poland,World Bank Export Good/Service % of GDP
12/31/1994,WBEGPOL Index,21.4,Poland,World Bank Export Good/Service % of GDP
12/31/2005,WBEGPOL Index,34.61,Poland,World Bank Export Good/Service % of GDP
12/31/1990,WBEGPOL Index,25.93,Poland,World Bank Export Good/Service % of GDP
12/31/2010,WBEGPOL Index,40.06,Poland,World Bank Export Good/Service % of GDP
12/31/2006,WBEGPOL Index,37.86,Poland,World Bank Export Good/Service % of GDP
12/31/1995,WBEGPOL Index,22.96,Poland,World Bank Export Good/Service % of GDP
12/31/2013,WBEGPOL Index,46.32,Poland,World Bank Export Good/Service % of GDP
12/31/2000,WBEGPOL Index,27.23,Poland,World Bank Export Good/Service % of GDP
12/31/1996,WBEGPOL Index,22.09,Poland,World Bank Export Good/Service % of GDP
12/31/2016,WBEGPOL Index,52.19,Poland,World Bank Export Good/Service % of GDP
12/31/2002,WBEGPOL Index,28.76,Poland,World Bank Export Good/Service % of GDP
12/31/2012,WBEGPOL Index,44.44,Poland,World Bank Export Good/Service % of GDP
12/31/1998,WBEGPOL Index,25.98,Poland,World Bank Export Good/Service % of GDP
12/31/2009,WBEGPOL Index,37.18,Poland,World Bank Export Good/Service % of GDP
12/31/2015,WBEGPOL Index,49.5,Poland,World Bank Export Good/Service % of GDP
12/31/2001,WBEGPOL Index,27.23,Poland,World Bank Export Good/Service % of GDP
12/31/2018,WBEGPOL Index,55.59,Poland,World Bank Export Good/Service % of GDP
12/31/1997,WBEGPOL Index,23.36,Poland,World Bank Export Good/Service % of GDP
12/31/2014,WBEGPOL Index,47.57,Poland,World Bank Export Good/Service % of GDP
12/31/2007,WBEGPOL Index,38.56,Poland,World Bank Export Good/Service % of GDP
12/31/1992,WBEGPOL Index,21.45,Poland,World Bank Export Good/Service % of GDP
12/31/2017,WBEGPOL Index,54.35,Poland,World Bank Export Good/Service % of GDP
12/31/2008,WBEGPOL Index,37.86,Poland,World Bank Export Good/Service % of GDP
12/31/2004,WBEGPOL Index,34.26,Poland,World Bank Export Good/Service % of GDP
12/31/2011,WBEGPOL Index,42.56,Poland,World Bank Export Good/Service % of GDP
12/31/1993,WBEGPOL Index,20.76,Poland,World Bank Export Good/Service % of GDP
12/31/2003,WBEGPOL Index,33.39,Poland,World Bank Export Good/Service % of GDP
12/31/1999,WBEGPOL Index,24.12,Poland,World Bank Export Good/Service % of GDP
12/31/1990,WBBGJAPA Index,-1.19,Japan,World Bank Budget Balance % of GDP
12/31/1981,WBEGFRA Index,21.97,France,World Bank Export Good/Service % of GDP
12/31/1991,WBEGFRA Index,21.33,France,World Bank Export Good/Service % of GDP
12/31/1994,WBEGFRA Index,21.66,France,World Bank Export Good/Service % of GDP
12/31/2005,WBEGFRA Index,27.03,France,World Bank Export Good/Service % of GDP
12/31/1990,WBEGFRA Index,20.98,France,World Bank Export Good/Service % of GDP
12/31/2010,WBEGFRA Index,26.79,France,World Bank Export Good/Service % of GDP
12/31/2006,WBEGFRA Index,27.94,France,World Bank Export Good/Service % of GDP
12/31/1984,WBEGFRA Index,23.84,France,World Bank Export Good/Service % of GDP
12/31/1970,WBEGFRA Index,15.98,France,World Bank Export Good/Service % of GDP
12/31/1995,WBEGFRA Index,22.62,France,World Bank Export Good/Service % of GDP
12/31/1980,WBEGFRA Index,20.98,France,World Bank Export Good/Service % of GDP
12/31/1977,WBEGFRA Index,20.23,France,World Bank Export Good/Service % of GDP
12/31/1983,WBEGFRA Index,22.44,France,World Bank Export Good/Service % of GDP
12/31/2000,WBEGFRA Index,28.59,France,World Bank Export Good/Service % of GDP
12/31/1969,WBEGFRA Index,14.3,France,World Bank Export Good/Service % of GDP
12/31/1986,WBEGFRA Index,20.38,France,World Bank Export Good/Service % of GDP
12/31/1996,WBEGFRA Index,23.06,France,World Bank Export Good/Service % of GDP
12/31/1982,WBEGFRA Index,21.4,France,World Bank Export Good/Service % of GDP
12/31/1975,WBEGFRA Index,18.83,France,World Bank Export Good/Service % of GDP
12/31/2016,WBEGFRA Index,30.25,France,World Bank Export Good/Service % of GDP
12/31/2002,WBEGFRA Index,27.53,France,World Bank Export Good/Service % of GDP
12/31/1993,WBEGFRA Index,20.79,France,World Bank Export Good/Service % of GDP
12/31/1998,WBEGFRA Index,26.13,France,World Bank Export Good/Service % of GDP
12/31/1976,WBEGFRA Index,19.34,France,World Bank Export Good/Service % of GDP
12/31/2009,WBEGFRA Index,24.84,France,World Bank Export Good/Service % of GDP
12/31/2013,WBEGFRA Index,29.36,France,World Bank Export Good/Service % of GDP
12/31/1972,WBEGFRA Index,16.62,France,World Bank Export Good/Service % of GDP
12/31/2015,WBEGFRA Index,30.59,France,World Bank Export Good/Service % of GDP
12/31/2001,WBEGFRA Index,28.27,France,World Bank Export Good/Service % of GDP
12/31/2018,WBEGFRA Index,31.34,France,World Bank Export Good/Service % of GDP
12/31/1979,WBEGFRA Index,20.72,France,World Bank Export Good/Service % of GDP
12/31/2012,WBEGFRA Index,29.2,France,World Bank Export Good/Service % of GDP
12/31/1997,WBEGFRA Index,25.52,France,World Bank Export Good/Service % of GDP
12/31/2007,WBEGFRA Index,27.85,France,World Bank Export Good/Service % of GDP
12/31/1992,WBEGFRA Index,21.33,France,World Bank Export Good/Service % of GDP
12/31/1971,WBEGFRA Index,16.48,France,World Bank Export Good/Service % of GDP
12/31/1988,WBEGFRA Index,20.37,France,World Bank Export Good/Service % of GDP
12/31/2017,WBEGFRA Index,30.82,France,World Bank Export Good/Service % of GDP
12/31/2008,WBEGFRA Index,28.12,France,World Bank Export Good/Service % of GDP
12/31/2004,WBEGFRA Index,26.47,France,World Bank Export Good/Service % of GDP
12/31/1973,WBEGFRA Index,17.52,France,World Bank Export Good/Service % of GDP
12/31/1987,WBEGFRA Index,19.6,France,World Bank Export Good/Service % of GDP
12/31/2014,WBEGFRA Index,29.67,France,World Bank Export Good/Service % of GDP
12/31/2011,WBEGFRA Index,28.42,France,World Bank Export Good/Service % of GDP
12/31/1985,WBEGFRA Index,23.32,France,World Bank Export Good/Service % of GDP
12/31/1978,WBEGFRA Index,20.24,France,World Bank Export Good/Service % of GDP
12/31/2003,WBEGFRA Index,26.11,France,World Bank Export Good/Service % of GDP
12/31/1989,WBEGFRA Index,21.66,France,World Bank Export Good/Service % of GDP
12/31/1974,WBEGFRA Index,20.63,France,World Bank Export Good/Service % of GDP
12/31/1999,WBEGFRA Index,26.08,France,World Bank Export Good/Service % of GDP
12/31/2005,EHUPSE Index,7.1,Sweden,Unemployment Rate (%)
12/31/2010,EHUPSE Index,7.57,Sweden,Unemployment Rate (%)
12/31/2006,EHUPSE Index,6,Sweden,Unemployment Rate (%)
12/31/2013,EHUPSE Index,7.43,Sweden,Unemployment Rate (%)
12/31/2000,EHUPSE Index,3.87,Sweden,Unemployment Rate (%)
12/31/2016,EHUPSE Index,6.37,Sweden,Unemployment Rate (%)
12/31/2002,EHUPSE Index,5.67,Sweden,Unemployment Rate (%)
12/31/2012,EHUPSE Index,7.63,Sweden,Unemployment Rate (%)
12/31/1998,EHUPSE Index,5.5,Sweden,Unemployment Rate (%)
12/31/2009,EHUPSE Index,8.23,Sweden,Unemployment Rate (%)
12/31/2019,EHUPSE Index,6.27,Sweden,Unemployment Rate (%)
12/31/2015,EHUPSE Index,6.53,Sweden,Unemployment Rate (%)
12/31/2001,EHUPSE Index,5.47,Sweden,Unemployment Rate (%)
12/31/2018,EHUPSE Index,5.87,Sweden,Unemployment Rate (%)
12/31/1997,EHUPSE Index,6.73,Sweden,Unemployment Rate (%)
12/31/2014,EHUPSE Index,7.3,Sweden,Unemployment Rate (%)
12/31/2007,EHUPSE Index,5.5,Sweden,Unemployment Rate (%)
12/31/2017,EHUPSE Index,6.03,Sweden,Unemployment Rate (%)
12/31/2008,EHUPSE Index,6.1,Sweden,Unemployment Rate (%)
12/31/2004,EHUPSE Index,6.87,Sweden,Unemployment Rate (%)
12/31/2011,EHUPSE Index,7.2,Sweden,Unemployment Rate (%)
12/31/2003,EHUPSE Index,6.57,Sweden,Unemployment Rate (%)
12/31/1999,EHUPSE Index,5.23,Sweden,Unemployment Rate (%)
12/31/1981,FDNOAUS Index,0.42,Australia,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1991,FDNOAUS Index,-0.36,Australia,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1994,FDNOAUS Index,0.57,Australia,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/2005,FDNOAUS Index,-4.72,Australia,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1990,FDNOAUS Index,0.2,Australia,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/2010,FDNOAUS Index,1.58,Australia,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/2006,FDNOAUS Index,3.23,Australia,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1984,FDNOAUS Index,0.73,Australia,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1970,FDNOAUS Index,0.27,Australia,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1995,FDNOAUS Index,1.1,Australia,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1980,FDNOAUS Index,0.31,Australia,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1977,FDNOAUS Index,0.24,Australia,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1983,FDNOAUS Index,0.29,Australia,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/2000,FDNOAUS Index,0.99,Australia,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1969,FDNOAUS Index,0.29,Australia,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1986,FDNOAUS Index,1.88,Australia,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1996,FDNOAUS Index,1.25,Australia,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1982,FDNOAUS Index,0.36,Australia,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1975,FDNOAUS Index,0.17,Australia,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/2016,FDNOAUS Index,-0.49,Australia,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/2002,FDNOAUS Index,1.77,Australia,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1993,FDNOAUS Index,0.82,Australia,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1998,FDNOAUS Index,1.17,Australia,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1976,FDNOAUS Index,0.26,Australia,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/2009,FDNOAUS Index,1.24,Australia,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/2013,FDNOAUS Index,-0.05,Australia,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1972,FDNOAUS Index,0.25,Australia,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/2015,FDNOAUS Index,0.5,Australia,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/2001,FDNOAUS Index,3.54,Australia,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/2018,FDNOAUS Index,0.16,Australia,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1979,FDNOAUS Index,0.25,Australia,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/2012,FDNOAUS Index,0.37,Australia,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1997,FDNOAUS Index,1.4,Australia,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/2007,FDNOAUS Index,1.69,Australia,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1992,FDNOAUS Index,1.18,Australia,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1971,FDNOAUS Index,0.23,Australia,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1988,FDNOAUS Index,2.9,Australia,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/2017,FDNOAUS Index,0.41,Australia,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/2008,FDNOAUS Index,3.03,Australia,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/2004,FDNOAUS Index,1.6,Australia,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1973,FDNOAUS Index,0.4,Australia,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1987,FDNOAUS Index,2.7,Australia,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/2014,FDNOAUS Index,1.54,Australia,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/2011,FDNOAUS Index,0.59,Australia,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1985,FDNOAUS Index,1.05,Australia,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1978,FDNOAUS Index,0.2,Australia,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/2003,FDNOAUS Index,3.99,Australia,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1989,FDNOAUS Index,1.01,Australia,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1974,FDNOAUS Index,0.27,Australia,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1999,FDNOAUS Index,0.08,Australia,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/2008,WDBTNETH Index,2835857,Netherlands,World Bank Gross External Debt Position
12/31/2004,WDBTNETH Index,1671048.75,Netherlands,World Bank Gross External Debt Position
12/31/2005,WDBTNETH Index,1655084.875,Netherlands,World Bank Gross External Debt Position
12/31/2007,WDBTNETH Index,2555526,Netherlands,World Bank Gross External Debt Position
12/31/2003,WDBTNETH Index,1405448.75,Netherlands,World Bank Gross External Debt Position
12/31/2006,WDBTNETH Index,2022334,Netherlands,World Bank Gross External Debt Position
12/31/2012,HELDMXLD Index,271967.7,Mexico,World Bank Total Long Term Debt
12/31/2013,HELDMXLD Index,306063.9,Mexico,World Bank Total Long Term Debt
12/31/2008,HELDMXLD Index,174985.7,Mexico,World Bank Total Long Term Debt
12/31/2009,HELDMXLD Index,167804.2,Mexico,World Bank Total Long Term Debt
12/31/2019,HELDMXLD Index,389126,Mexico,World Bank Total Long Term Debt
12/31/2004,HELDMXLD Index,146621.5,Mexico,World Bank Total Long Term Debt
12/31/2005,HELDMXLD Index,151912.6,Mexico,World Bank Total Long Term Debt
12/31/2015,HELDMXLD Index,347974.4,Mexico,World Bank Total Long Term Debt
12/31/2001,HELDMXLD Index,0,Mexico,World Bank Total Long Term Debt
12/31/2018,HELDMXLD Index,386318,Mexico,World Bank Total Long Term Debt
12/31/2011,HELDMXLD Index,232091.8,Mexico,World Bank Total Long Term Debt
12/31/2014,HELDMXLD Index,336840,Mexico,World Bank Total Long Term Debt
12/31/2007,HELDMXLD Index,167221,Mexico,World Bank Total Long Term Debt
12/31/2010,HELDMXLD Index,204592.9,Mexico,World Bank Total Long Term Debt
12/31/2003,HELDMXLD Index,139231,Mexico,World Bank Total Long Term Debt
12/31/2006,HELDMXLD Index,147199,Mexico,World Bank Total Long Term Debt
12/31/2016,HELDMXLD Index,361084.3,Mexico,World Bank Total Long Term Debt
12/31/2017,HELDMXLD Index,384912,Mexico,World Bank Total Long Term Debt
12/31/2002,HELDMXLD Index,139474.4,Mexico,World Bank Total Long Term Debt
12/31/2008,WDBTTHAI Index,66384,Thailand,World Bank Gross External Debt Position
12/31/2004,WDBTTHAI Index,51312,Thailand,World Bank Gross External Debt Position
12/31/2005,WDBTTHAI Index,52040,Thailand,World Bank Gross External Debt Position
12/31/2007,WDBTTHAI Index,61738,Thailand,World Bank Gross External Debt Position
12/31/2003,WDBTTHAI Index,51783,Thailand,World Bank Gross External Debt Position
12/31/2006,WDBTTHAI Index,59643,Thailand,World Bank Gross External Debt Position
12/31/2012,HELDTHLD Index,84771.9,Thailand,World Bank Total Long Term Debt
12/31/2013,HELDTHLD Index,97272.5,Thailand,World Bank Total Long Term Debt
12/31/2008,HELDTHLD Index,47530.1,Thailand,World Bank Total Long Term Debt
12/31/2009,HELDTHLD Index,45680.1,Thailand,World Bank Total Long Term Debt
12/31/2019,HELDTHLD Index,113536,Thailand,World Bank Total Long Term Debt
12/31/2004,HELDTHLD Index,41982.9,Thailand,World Bank Total Long Term Debt
12/31/2005,HELDTHLD Index,39030.8,Thailand,World Bank Total Long Term Debt
12/31/2015,HELDTHLD Index,87874.5,Thailand,World Bank Total Long Term Debt
12/31/2001,HELDTHLD Index,0,Thailand,World Bank Total Long Term Debt
12/31/2018,HELDTHLD Index,108729,Thailand,World Bank Total Long Term Debt
12/31/2011,HELDTHLD Index,66435.8,Thailand,World Bank Total Long Term Debt
12/31/2014,HELDTHLD Index,96084.2,Thailand,World Bank Total Long Term Debt
12/31/2007,HELDTHLD Index,44084.1,Thailand,World Bank Total Long Term Debt
12/31/2010,HELDTHLD Index,54192.1,Thailand,World Bank Total Long Term Debt
12/31/2003,HELDTHLD Index,42861,Thailand,World Bank Total Long Term Debt
12/31/2006,HELDTHLD Index,45180.3,Thailand,World Bank Total Long Term Debt
12/31/2016,HELDTHLD Index,86345.4,Thailand,World Bank Total Long Term Debt
12/31/2017,HELDTHLD Index,96011,Thailand,World Bank Total Long Term Debt
12/31/2002,HELDTHLD Index,0,Thailand,World Bank Total Long Term Debt
12/31/1981,BPCGDEU Index,75.775,Germany,World Bank Domestic Private Sector Credit to GDP
12/31/1991,BPCGDEU Index,87.3717,Germany,World Bank Domestic Private Sector Credit to GDP
12/31/1994,BPCGDEU Index,96.4148,Germany,World Bank Domestic Private Sector Credit to GDP
12/31/2005,BPCGDEU Index,105.4493,Germany,World Bank Domestic Private Sector Credit to GDP
12/31/1990,BPCGDEU Index,85.7771,Germany,World Bank Domestic Private Sector Credit to GDP
12/31/2010,BPCGDEU Index,88.4913,Germany,World Bank Domestic Private Sector Credit to GDP
12/31/2006,BPCGDEU Index,102.0704,Germany,World Bank Domestic Private Sector Credit to GDP
12/31/1984,BPCGDEU Index,79.4846,Germany,World Bank Domestic Private Sector Credit to GDP
12/31/1970,BPCGDEU Index,59.5971,Germany,World Bank Domestic Private Sector Credit to GDP
12/31/1995,BPCGDEU Index,97.7602,Germany,World Bank Domestic Private Sector Credit to GDP
12/31/1980,BPCGDEU Index,73.8546,Germany,World Bank Domestic Private Sector Credit to GDP
12/31/2013,BPCGDEU Index,82.0984,Germany,World Bank Domestic Private Sector Credit to GDP
12/31/1977,BPCGDEU Index,67.2421,Germany,World Bank Domestic Private Sector Credit to GDP
12/31/1987,BPCGDEU Index,80.2534,Germany,World Bank Domestic Private Sector Credit to GDP
12/31/1983,BPCGDEU Index,78.4852,Germany,World Bank Domestic Private Sector Credit to GDP
12/31/2000,BPCGDEU Index,115.7164,Germany,World Bank Domestic Private Sector Credit to GDP
12/31/1986,BPCGDEU Index,79.908,Germany,World Bank Domestic Private Sector Credit to GDP
12/31/1996,BPCGDEU Index,103.5185,Germany,World Bank Domestic Private Sector Credit to GDP
12/31/1982,BPCGDEU Index,76.6768,Germany,World Bank Domestic Private Sector Credit to GDP
12/31/1975,BPCGDEU Index,64.8665,Germany,World Bank Domestic Private Sector Credit to GDP
12/31/2016,BPCGDEU Index,77.4703,Germany,World Bank Domestic Private Sector Credit to GDP
12/31/1985,BPCGDEU Index,81.0124,Germany,World Bank Domestic Private Sector Credit to GDP
12/31/2002,BPCGDEU Index,111.4307,Germany,World Bank Domestic Private Sector Credit to GDP
12/31/2012,BPCGDEU Index,83.8071,Germany,World Bank Domestic Private Sector Credit to GDP
12/31/1998,BPCGDEU Index,113.289,Germany,World Bank Domestic Private Sector Credit to GDP
12/31/1976,BPCGDEU Index,65.5191,Germany,World Bank Domestic Private Sector Credit to GDP
12/31/2009,BPCGDEU Index,98.7698,Germany,World Bank Domestic Private Sector Credit to GDP
12/31/1972,BPCGDEU Index,65.2811,Germany,World Bank Domestic Private Sector Credit to GDP
12/31/2015,BPCGDEU Index,78.0211,Germany,World Bank Domestic Private Sector Credit to GDP
12/31/2001,BPCGDEU Index,112.4173,Germany,World Bank Domestic Private Sector Credit to GDP
12/31/2018,BPCGDEU Index,78.6729,Germany,World Bank Domestic Private Sector Credit to GDP
12/31/1979,BPCGDEU Index,71.9241,Germany,World Bank Domestic Private Sector Credit to GDP
12/31/1997,BPCGDEU Index,107.5461,Germany,World Bank Domestic Private Sector Credit to GDP
12/31/2014,BPCGDEU Index,79.3078,Germany,World Bank Domestic Private Sector Credit to GDP
12/31/2007,BPCGDEU Index,97.1286,Germany,World Bank Domestic Private Sector Credit to GDP
12/31/1992,BPCGDEU Index,88.6398,Germany,World Bank Domestic Private Sector Credit to GDP
12/31/1971,BPCGDEU Index,61.3547,Germany,World Bank Domestic Private Sector Credit to GDP
